region,year,bds_value,gdp_value,data_source,scenario,base_rate,exchange_rate,cpi,gdp_growth,koribor,gov_bond_3y,corp_bond_3y,bds_score,economic_stress,financial_stability,growth_potential
경상남도,2018,0.4601474239685422,119142.019,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,4.601474239685422,49.25,93.72000000000001,82.32000000000001
경상남도,2019,0.8146183968931724,121423.72,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,8.146183968931723,49.25,93.72000000000001,82.32000000000001
경상남도,2020,0.8523439348265803,114653.975,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,8.523439348265804,49.25,93.72000000000001,82.32000000000001
경상남도,2021,0.928397776682345,116960.035,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,9.283977766823451,49.25,93.72000000000001,82.32000000000001
경상남도,2022,0.6966784756993443,121090.992,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,6.966784756993443,49.25,93.72000000000001,82.32000000000001
경상남도,2023,0.7122015159165273,123721.632,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,7.122015159165272,49.25,93.72000000000001,82.32000000000001
경상남도,2024,1.081216598133824,126031.313,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,10.81216598133824,49.25,93.72000000000001,82.32000000000001
경상남도,2025,1.041721728107279,30405.582,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,10.41721728107279,49.25,93.72000000000001,82.32000000000001
제주도,1997,5.22407125833242,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,52.240712583324196,49.25,93.72000000000001,82.32000000000001
제주도,1998,5.420251368696281,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,54.20251368696281,49.25,93.72000000000001,82.32000000000001
제주도,1999,5.393376974030953,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,53.93376974030953,49.25,93.72000000000001,82.32000000000001
제주도,2000,4.531538644395687,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,45.315386443956875,49.25,93.72000000000001,82.32000000000001
제주도,2001,4.869688810455307,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,48.696888104553075,49.25,93.72000000000001,82.32000000000001
제주도,2002,5.240384890217178,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,52.40384890217178,49.25,93.72000000000001,82.32000000000001
제주도,2003,6.707420787627841,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,67.07420787627841,49.25,93.72000000000001,82.32000000000001
제주도,2004,4.155513690226846,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,41.555136902268465,49.25,93.72000000000001,82.32000000000001
제주도,2005,5.900706504047503,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,59.00706504047503,49.25,93.72000000000001,82.32000000000001
제주도,2006,4.651143218046776,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,46.511432180467764,49.25,93.72000000000001,82.32000000000001
제주도,2007,4.448677972630975,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,44.48677972630975,49.25,93.72000000000001,82.32000000000001
제주도,2008,7.540885970900937,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,75.40885970900936,49.25,93.72000000000001,82.32000000000001
제주도,2009,5.734112410884608,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,57.341124108846074,49.25,93.72000000000001,82.32000000000001
제주도,2010,5.249624960092438,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,52.496249600924386,49.25,93.72000000000001,82.32000000000001
제주도,2011,5.3008471386018705,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,53.008471386018705,49.25,93.72000000000001,82.32000000000001
제주도,2012,2.932253974399231,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,29.32253974399231,49.25,93.72000000000001,82.32000000000001
제주도,2013,5.188843026112223,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,51.88843026112223,49.25,93.72000000000001,82.32000000000001
제주도,2014,4.740297790667313,,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,47.40297790667313,49.25,93.72000000000001,82.32000000000001
제주도,2015,0.2374099011490067,19717.894,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,2.374099011490067,49.25,93.72000000000001,82.32000000000001
제주도,2016,0.0390717266702808,21100.823,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,0.390717266702808,49.25,93.72000000000001,82.32000000000001
제주도,2017,0.1633533819807455,22564.141,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,1.6335338198074552,49.25,93.72000000000001,82.32000000000001
제주도,2018,0.5347013637218809,22777.045,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,5.34701363721881,49.25,93.72000000000001,82.32000000000001
제주도,2019,0.9793856779132478,22951.902,NAVIS,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,9.793856779132478,49.25,93.72000000000001,82.32000000000001
제주도,2020,0.5237398670388332,21668.785,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,5.237398670388332,49.25,93.72000000000001,82.32000000000001
제주도,2021,0.5327199884397741,22346.39,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,5.327199884397741,49.25,93.72000000000001,82.32000000000001
제주도,2022,0.1718756575592419,23364.425,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,1.718756575592419,49.25,93.72000000000001,82.32000000000001
제주도,2023,0.7303876757139716,24073.959000000003,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,7.303876757139715,49.25,93.72000000000001,82.32000000000001
제주도,2024,0.3999109378422562,24572.492,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,3.9991093784225615,49.25,93.72000000000001,82.32000000000001
제주도,2025,0.5447788247102302,5907.371,KOSIS_GDP,baseline,2.5,1393.2,116.52,0.6,2.49,2.456,2.932,5.447788247102302,49.25,93.72000000000001,82.32000000000001
서울특별시,1997,4.971010919855754,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,49.71010919855754,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,1998,5.469132864045767,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,54.69132864045767,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,1999,4.4209178468555965,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,44.20917846855596,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2000,4.982326950194623,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,49.82326950194623,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2001,7.1805331656521805,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,71.8053316565218,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2002,5.235621189672069,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,52.356211896720694,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2003,4.8358420792001775,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,48.35842079200177,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2004,5.542620724410993,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,55.42620724410993,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2005,5.587042520200573,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,55.87042520200573,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2006,6.114533103950222,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,61.145331039502224,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2007,6.3157861690603685,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,63.15786169060368,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2008,4.6797248549696056,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,46.79724854969606,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2009,4.65780658361748,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,46.578065836174794,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2010,3.228196555176862,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,32.28196555176862,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2011,4.175275314211546,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,41.75275314211546,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2012,5.850808786187071,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,58.508087861870706,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2013,5.0454604268255245,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,50.454604268255245,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2014,5.188422568266193,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,51.884225682661935,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2015,2.452375258615882,416886.308,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,24.52375258615882,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2016,2.944593811391118,431299.923,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,29.445938113911183,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2017,2.0161420722777295,442507.582,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,20.161420722777294,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2018,2.2383961685108593,460496.442,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,22.383961685108595,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2019,2.393382090079289,475206.456,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,23.933820900792888,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2020,2.7060305107277483,472863.218,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,27.060305107277483,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2021,2.3555932318626795,491388.714,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,23.555932318626795,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2022,3.312942948393841,504359.508,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,33.12942948393841,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2023,2.747803303452377,508134.359,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,27.478033034523772,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2024,2.5565785393331693,512952.255,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,25.565785393331694,37.083333333333336,93.33333333333333,90.83333333333333
서울특별시,2025,1.8949989171086357,126449.938,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,18.949989171086358,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,1997,6.263567607030662,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,62.63567607030662,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,1998,8.15532706212845,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,81.5532706212845,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,1999,5.298958929198152,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,52.98958929198152,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2000,3.369866882629687,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,33.698668826296874,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2001,5.620552594121504,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,56.20552594121504,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2002,4.8577249921600165,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,48.57724992160016,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2003,4.153294676867402,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,41.53294676867402,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2004,6.269745100647368,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,62.697451006473685,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2005,4.977755635057221,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,49.77755635057221,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2006,4.562722011232596,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,45.62722011232596,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2007,5.697228552433701,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,56.97228552433701,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2008,6.224758101631204,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,62.24758101631204,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2009,3.1124633232824443,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,31.124633232824443,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2010,3.5722379854781563,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,35.722379854781565,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2011,4.966439429508255,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,49.66439429508255,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2012,4.982255041853634,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,49.82255041853634,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2013,5.822157245401391,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,58.22157245401391,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2014,4.397683049460605,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,43.97683049460605,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2015,1.219941430260377,94037.092,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,12.19941430260377,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2016,0.7213020635263336,96661.499,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,7.213020635263336,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2017,1.1074093949337716,96123.064,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,11.074093949337716,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2018,1.1322506936215058,99017.683,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,11.322506936215058,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2019,0.7404653602621677,101231.135,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,7.404653602621677,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2020,1.518128988355446,98225.367,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,15.181289883554461,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2021,0.5412289453830462,100759.135,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,5.4122894538304624,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2022,0.8496045854686137,102497.862,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,8.496045854686137,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2023,0.8691193388256473,103284.365,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,8.691193388256472,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2024,0.6482866612481027,106884.582,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,6.482866612481027,37.083333333333336,93.33333333333333,90.83333333333333
부산광역시,2025,0.4395237176817614,26296.408,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,4.395237176817614,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,1997,5.66059588892245,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,56.6059588892245,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,1998,5.7536356534373185,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,57.53635653437318,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,1999,8.233979613722152,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,82.33979613722153,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2000,6.470043382480122,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,64.70043382480122,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2001,3.886590049155,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,38.86590049155,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2002,4.291633369734226,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,42.91633369734227,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2003,6.089129390149407,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,60.891293901494066,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2004,5.153694351827174,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,51.53694351827174,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2005,5.317554688734847,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,53.175546887348474,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2006,4.399249135462798,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,43.99249135462797,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2007,6.3528062164583465,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,63.52806216458347,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2008,4.381686252254073,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,43.81686252254073,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2009,3.9194120364147222,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,39.194120364147224,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2010,4.153707003478697,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,41.53707003478697,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2011,3.1860601734946066,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,31.860601734946066,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2012,5.362666792792993,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,53.62666792792993,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2013,4.8504802366747874,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,48.504802366747874,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2014,4.127589575329067,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,41.27589575329067,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2015,0.1157336445741383,60132.326,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,1.157336445741383,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2016,1.0771528065268767,60452.129,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,10.771528065268768,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2017,0.1909027965408654,61561.805,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,1.909027965408654,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2018,1.027875162111485,62307.884000000005,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,10.27875162111485,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2019,0.3012185045633591,63321.613000000005,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,3.012185045633591,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2020,0.623440728960397,62597.845,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,6.23440728960397,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2021,0.8141448167761212,65647.01699999999,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,8.141448167761212,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2022,0.4244519191588316,67070.053,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,4.244519191588316,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2023,0.4928436026022011,67890.242,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,4.928436026022011,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2024,0.3921381113258391,68065.592,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,3.921381113258391,37.083333333333336,93.33333333333333,90.83333333333333
대구광역시,2025,0.747374538334981,16370.549,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,7.47374538334981,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,1997,3.899077780635271,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,38.99077780635271,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,1998,4.96301498628617,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,49.6301498628617,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,1999,4.0956282309261915,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,40.956282309261915,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2000,5.372761815313643,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,53.72761815313643,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2001,5.878123840735748,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,58.78123840735748,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2002,4.744755068807044,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,47.44755068807044,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2003,5.722774513517322,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,57.22774513517322,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2004,5.568686902841572,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,55.686869028415714,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2005,6.438440473079808,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,64.38440473079808,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2006,4.807200581832961,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,48.072005818329615,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2007,5.369050377225285,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,53.69050377225285,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2008,5.895736207095457,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,58.95736207095457,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2009,5.1851554520639045,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,51.85155452063904,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2010,6.882075680244538,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,68.82075680244539,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2011,3.7961968778893223,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,37.96196877889322,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2012,5.58189039631435,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,55.8189039631435,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2013,5.045378029440656,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,50.453780294406556,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2014,4.10429541551587,,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,41.042954155158704,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2015,0.6012937294695633,86908.73200000002,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,6.012937294695632,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2016,1.121274280051149,89458.652,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,11.21274280051149,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2017,0.3309098550668375,93271.247,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,3.309098550668375,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2018,1.1556376473333645,95614.03,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,11.556376473333644,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2019,0.6590313404714353,97928.366,NAVIS,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,6.590313404714353,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2020,1.1721610587759828,95297.255,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,11.721610587759827,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2021,0.8080979811489027,99781.575,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,8.080979811489028,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2022,0.4953162749824786,106604.503,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,4.953162749824786,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2023,1.276446251478356,111713.519,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,12.764462514783562,37.083333333333336,93.33333333333333,90.83333333333333
인천광역시,2024,1.271749688906001,118497.845,KOSIS_GDP,optimistic,2.0,1300.0,115.0,1.2,2.0,2.0,2.5,12.717496889060008,37.083333333333336,93.33333333333333,90.83333333333333
