year,region_code,region,fiscal_autonomy_ratio,fiscal_independence_ratio,data_type,source
2015,00,전국,0.506,0.0,재정자립도,KOSIS
2015,00,전국,0.451,0.0,재정자립도,KOSIS
2015,11,서울특별시,0.843,0.0,재정자립도,KOSIS
2015,11,서울특별시,0.8029999999999999,0.0,재정자립도,KOSIS
2015,21,부산광역시,0.568,0.0,재정자립도,KOSIS
2015,21,부산광역시,0.51,0.0,재정자립도,KOSIS
2015,22,대구광역시,0.531,0.0,재정자립도,KOSIS
2015,22,대구광역시,0.469,0.0,재정자립도,KOSIS
2015,23,인천광역시,0.644,0.0,재정자립도,KOSIS
2015,23,인천광역시,0.591,0.0,재정자립도,KOSIS
2015,24,광주광역시,0.493,0.0,재정자립도,KOSIS
2015,24,광주광역시,0.442,0.0,재정자립도,KOSIS
2015,25,대전광역시,0.5489999999999999,0.0,재정자립도,KOSIS
2015,25,대전광역시,0.493,0.0,재정자립도,KOSIS
2015,26,울산광역시,0.72,0.0,재정자립도,KOSIS
2015,26,울산광역시,0.636,0.0,재정자립도,KOSIS
2015,29,세종특별자치시,0.5479999999999999,0.0,재정자립도,KOSIS
2015,29,세종특별자치시,0.44,0.0,재정자립도,KOSIS
2015,31,경기도,0.6659999999999999,0.0,재정자립도,KOSIS
2015,31,경기도,0.607,0.0,재정자립도,KOSIS
2015,32,강원도,0.259,0.0,재정자립도,KOSIS
2015,32,강원도,0.215,0.0,재정자립도,KOSIS
2015,33,충청북도,0.348,0.0,재정자립도,KOSIS
2015,33,충청북도,0.281,0.0,재정자립도,KOSIS
2015,34,충청남도,0.35200000000000004,0.0,재정자립도,KOSIS
2015,34,충청남도,0.304,0.0,재정자립도,KOSIS
2015,35,전라북도,0.276,0.0,재정자립도,KOSIS
2015,35,전라북도,0.221,0.0,재정자립도,KOSIS
2015,36,전라남도,0.228,0.0,재정자립도,KOSIS
2015,36,전라남도,0.17800000000000002,0.0,재정자립도,KOSIS
2015,37,경상북도,0.3,0.0,재정자립도,KOSIS
2015,37,경상북도,0.243,0.0,재정자립도,KOSIS
2015,38,경상남도,0.433,0.0,재정자립도,KOSIS
2015,38,경상남도,0.374,0.0,재정자립도,KOSIS
2015,39,제주특별자치도,0.364,0.0,재정자립도,KOSIS
2015,39,제주특별자치도,0.303,0.0,재정자립도,KOSIS
2015,00,전국,0.0,0.7340000000000001,재정자주도,KOSIS
2015,00,전국,0.0,0.68,재정자주도,KOSIS
2015,11,서울특별시,0.0,0.8540000000000001,재정자주도,KOSIS
2015,11,서울특별시,0.0,0.8140000000000001,재정자주도,KOSIS
2015,21,부산광역시,0.0,0.71,재정자주도,KOSIS
2015,21,부산광역시,0.0,0.6509999999999999,재정자주도,KOSIS
2015,22,대구광역시,0.0,0.7190000000000001,재정자주도,KOSIS
2015,22,대구광역시,0.0,0.657,재정자주도,KOSIS
2015,23,인천광역시,0.0,0.737,재정자주도,KOSIS
2015,23,인천광역시,0.0,0.684,재정자주도,KOSIS
2015,24,광주광역시,0.0,0.6709999999999999,재정자주도,KOSIS
2015,24,광주광역시,0.0,0.62,재정자주도,KOSIS
2015,25,대전광역시,0.0,0.7170000000000001,재정자주도,KOSIS
2015,25,대전광역시,0.0,0.662,재정자주도,KOSIS
2015,26,울산광역시,0.0,0.7959999999999999,재정자주도,KOSIS
2015,26,울산광역시,0.0,0.711,재정자주도,KOSIS
2015,29,세종특별자치시,0.0,0.78,재정자주도,KOSIS
2015,29,세종특별자치시,0.0,0.672,재정자주도,KOSIS
2015,31,경기도,0.0,0.759,재정자주도,KOSIS
2015,31,경기도,0.0,0.7,재정자주도,KOSIS
2015,32,강원도,0.0,0.691,재정자주도,KOSIS
2015,32,강원도,0.0,0.6459999999999999,재정자주도,KOSIS
2015,33,충청북도,0.0,0.722,재정자주도,KOSIS
2015,33,충청북도,0.0,0.6559999999999999,재정자주도,KOSIS
2015,34,충청남도,0.0,0.703,재정자주도,KOSIS
2015,34,충청남도,0.0,0.655,재정자주도,KOSIS
2015,35,전라북도,0.0,0.665,재정자주도,KOSIS
2015,35,전라북도,0.0,0.611,재정자주도,KOSIS
2015,36,전라남도,0.0,0.655,재정자주도,KOSIS
2015,36,전라남도,0.0,0.605,재정자주도,KOSIS
2015,37,경상북도,0.0,0.711,재정자주도,KOSIS
2015,37,경상북도,0.0,0.654,재정자주도,KOSIS
2015,38,경상남도,0.0,0.72,재정자주도,KOSIS
2015,38,경상남도,0.0,0.6609999999999999,재정자주도,KOSIS
2015,39,제주특별자치도,0.0,0.695,재정자주도,KOSIS
2015,39,제주특별자치도,0.0,0.634,재정자주도,KOSIS
2016,00,전국,0.525,0.0,재정자립도,KOSIS
2016,00,전국,0.466,0.0,재정자립도,KOSIS
2016,11,서울특별시,0.847,0.0,재정자립도,KOSIS
2016,11,서울특별시,0.807,0.0,재정자립도,KOSIS
2016,21,부산광역시,0.601,0.0,재정자립도,KOSIS
2016,21,부산광역시,0.509,0.0,재정자립도,KOSIS
2016,22,대구광역시,0.5710000000000001,0.0,재정자립도,KOSIS
2016,22,대구광역시,0.506,0.0,재정자립도,KOSIS
2016,23,인천광역시,0.67,0.0,재정자립도,KOSIS
2016,23,인천광역시,0.625,0.0,재정자립도,KOSIS
2016,24,광주광역시,0.515,0.0,재정자립도,KOSIS
2016,24,광주광역시,0.467,0.0,재정자립도,KOSIS
2016,25,대전광역시,0.55,0.0,재정자립도,KOSIS
2016,25,대전광역시,0.503,0.0,재정자립도,KOSIS
2016,26,울산광역시,0.722,0.0,재정자립도,KOSIS
2016,26,울산광역시,0.623,0.0,재정자립도,KOSIS
2016,29,세종특별자치시,0.59,0.0,재정자립도,KOSIS
2016,29,세종특별자치시,0.442,0.0,재정자립도,KOSIS
2016,31,경기도,0.674,0.0,재정자립도,KOSIS
2016,31,경기도,0.616,0.0,재정자립도,KOSIS
2016,32,강원도,0.271,0.0,재정자립도,KOSIS
2016,32,강원도,0.22399999999999998,0.0,재정자립도,KOSIS
2016,33,충청북도,0.35200000000000004,0.0,재정자립도,KOSIS
2016,33,충청북도,0.28800000000000003,0.0,재정자립도,KOSIS
2016,34,충청남도,0.387,0.0,재정자립도,KOSIS
2016,34,충청남도,0.335,0.0,재정자립도,KOSIS
2016,35,전라북도,0.297,0.0,재정자립도,KOSIS
2016,35,전라북도,0.23600000000000002,0.0,재정자립도,KOSIS
2016,36,전라남도,0.23800000000000002,0.0,재정자립도,KOSIS
2016,36,전라남도,0.193,0.0,재정자립도,KOSIS
2016,37,경상북도,0.33299999999999996,0.0,재정자립도,KOSIS
2016,37,경상북도,0.261,0.0,재정자립도,KOSIS
2016,38,경상남도,0.435,0.0,재정자립도,KOSIS
2016,38,경상남도,0.366,0.0,재정자립도,KOSIS
2016,39,제주특별자치도,0.382,0.0,재정자립도,KOSIS
2016,39,제주특별자치도,0.315,0.0,재정자립도,KOSIS
2016,00,전국,0.0,0.742,재정자주도,KOSIS
2016,00,전국,0.0,0.684,재정자주도,KOSIS
2016,11,서울특별시,0.0,0.858,재정자주도,KOSIS
2016,11,서울특별시,0.0,0.818,재정자주도,KOSIS
2016,21,부산광역시,0.0,0.7170000000000001,재정자주도,KOSIS
2016,21,부산광역시,0.0,0.625,재정자주도,KOSIS
2016,22,대구광역시,0.0,0.735,재정자주도,KOSIS
2016,22,대구광역시,0.0,0.67,재정자주도,KOSIS
2016,23,인천광역시,0.0,0.773,재정자주도,KOSIS
2016,23,인천광역시,0.0,0.7290000000000001,재정자주도,KOSIS
2016,24,광주광역시,0.0,0.6990000000000001,재정자주도,KOSIS
2016,24,광주광역시,0.0,0.65,재정자주도,KOSIS
2016,25,대전광역시,0.0,0.72,재정자주도,KOSIS
2016,25,대전광역시,0.0,0.6729999999999999,재정자주도,KOSIS
2016,26,울산광역시,0.0,0.805,재정자주도,KOSIS
2016,26,울산광역시,0.0,0.706,재정자주도,KOSIS
2016,29,세종특별자치시,0.0,0.76,재정자주도,KOSIS
2016,29,세종특별자치시,0.0,0.612,재정자주도,KOSIS
2016,31,경기도,0.0,0.769,재정자주도,KOSIS
2016,31,경기도,0.0,0.711,재정자주도,KOSIS
2016,32,강원도,0.0,0.688,재정자주도,KOSIS
2016,32,강원도,0.0,0.6409999999999999,재정자주도,KOSIS
2016,33,충청북도,0.0,0.722,재정자주도,KOSIS
2016,33,충청북도,0.0,0.657,재정자주도,KOSIS
2016,34,충청남도,0.0,0.718,재정자주도,KOSIS
2016,34,충청남도,0.0,0.6659999999999999,재정자주도,KOSIS
2016,35,전라북도,0.0,0.677,재정자주도,KOSIS
2016,35,전라북도,0.0,0.616,재정자주도,KOSIS
2016,36,전라남도,0.0,0.6559999999999999,재정자주도,KOSIS
2016,36,전라남도,0.0,0.611,재정자주도,KOSIS
2016,37,경상북도,0.0,0.7070000000000001,재정자주도,KOSIS
2016,37,경상북도,0.0,0.635,재정자주도,KOSIS
2016,38,경상남도,0.0,0.723,재정자주도,KOSIS
2016,38,경상남도,0.0,0.655,재정자주도,KOSIS
2016,39,제주특별자치도,0.0,0.701,재정자주도,KOSIS
2016,39,제주특별자치도,0.0,0.634,재정자주도,KOSIS
2017,00,전국,0.537,0.0,재정자립도,KOSIS
2017,00,전국,0.47200000000000003,0.0,재정자립도,KOSIS
2017,11,서울특별시,0.85,0.0,재정자립도,KOSIS
2017,11,서울특별시,0.805,0.0,재정자립도,KOSIS
2017,21,부산광역시,0.601,0.0,재정자립도,KOSIS
2017,21,부산광역시,0.529,0.0,재정자립도,KOSIS
2017,22,대구광역시,0.5660000000000001,0.0,재정자립도,KOSIS
2017,22,대구광역시,0.499,0.0,재정자립도,KOSIS
2017,23,인천광역시,0.654,0.0,재정자립도,KOSIS
2017,23,인천광역시,0.605,0.0,재정자립도,KOSIS
2017,24,광주광역시,0.49200000000000005,0.0,재정자립도,KOSIS
2017,24,광주광역시,0.44799999999999995,0.0,재정자립도,KOSIS
2017,25,대전광역시,0.5710000000000001,0.0,재정자립도,KOSIS
2017,25,대전광역시,0.509,0.0,재정자립도,KOSIS
2017,26,울산광역시,0.6990000000000001,0.0,재정자립도,KOSIS
2017,26,울산광역시,0.602,0.0,재정자립도,KOSIS
2017,29,세종특별자치시,0.705,0.0,재정자립도,KOSIS
2017,29,세종특별자치시,0.58,0.0,재정자립도,KOSIS
2017,31,경기도,0.701,0.0,재정자립도,KOSIS
2017,31,경기도,0.613,0.0,재정자립도,KOSIS
2017,32,강원도,0.29100000000000004,0.0,재정자립도,KOSIS
2017,32,강원도,0.24100000000000002,0.0,재정자립도,KOSIS
2017,33,충청북도,0.381,0.0,재정자립도,KOSIS
2017,33,충청북도,0.3,0.0,재정자립도,KOSIS
2017,34,충청남도,0.39299999999999996,0.0,재정자립도,KOSIS
2017,34,충청남도,0.34299999999999997,0.0,재정자립도,KOSIS
2017,35,전라북도,0.28600000000000003,0.0,재정자립도,KOSIS
2017,35,전라북도,0.223,0.0,재정자립도,KOSIS
2017,36,전라남도,0.262,0.0,재정자립도,KOSIS
2017,36,전라남도,0.2,0.0,재정자립도,KOSIS
2017,37,경상북도,0.327,0.0,재정자립도,KOSIS
2017,37,경상북도,0.262,0.0,재정자립도,KOSIS
2017,38,경상남도,0.45,0.0,재정자립도,KOSIS
2017,38,경상남도,0.387,0.0,재정자립도,KOSIS
2017,39,제주특별자치도,0.396,0.0,재정자립도,KOSIS
2017,39,제주특별자치도,0.337,0.0,재정자립도,KOSIS
2017,00,전국,0.0,0.7490000000000001,재정자주도,KOSIS
2017,00,전국,0.0,0.684,재정자주도,KOSIS
2017,11,서울특별시,0.0,0.862,재정자주도,KOSIS
2017,11,서울특별시,0.0,0.8170000000000001,재정자주도,KOSIS
2017,21,부산광역시,0.0,0.701,재정자주도,KOSIS
2017,21,부산광역시,0.0,0.628,재정자주도,KOSIS
2017,22,대구광역시,0.0,0.727,재정자주도,KOSIS
2017,22,대구광역시,0.0,0.659,재정자주도,KOSIS
2017,23,인천광역시,0.0,0.759,재정자주도,KOSIS
2017,23,인천광역시,0.0,0.71,재정자주도,KOSIS
2017,24,광주광역시,0.0,0.688,재정자주도,KOSIS
2017,24,광주광역시,0.0,0.644,재정자주도,KOSIS
2017,25,대전광역시,0.0,0.743,재정자주도,KOSIS
2017,25,대전광역시,0.0,0.6809999999999999,재정자주도,KOSIS
2017,26,울산광역시,0.0,0.784,재정자주도,KOSIS
2017,26,울산광역시,0.0,0.688,재정자주도,KOSIS
2017,29,세종특별자치시,0.0,0.8009999999999999,재정자주도,KOSIS
2017,29,세종특별자치시,0.0,0.6759999999999999,재정자주도,KOSIS
2017,31,경기도,0.0,0.7829999999999999,재정자주도,KOSIS
2017,31,경기도,0.0,0.696,재정자주도,KOSIS
2017,32,강원도,0.0,0.73,재정자주도,KOSIS
2017,32,강원도,0.0,0.68,재정자주도,KOSIS
2017,33,충청북도,0.0,0.733,재정자주도,KOSIS
2017,33,충청북도,0.0,0.652,재정자주도,KOSIS
2017,34,충청남도,0.0,0.722,재정자주도,KOSIS
2017,34,충청남도,0.0,0.6729999999999999,재정자주도,KOSIS
2017,35,전라북도,0.0,0.6809999999999999,재정자주도,KOSIS
2017,35,전라북도,0.0,0.618,재정자주도,KOSIS
2017,36,전라남도,0.0,0.672,재정자주도,KOSIS
2017,36,전라남도,0.0,0.609,재정자주도,KOSIS
2017,37,경상북도,0.0,0.705,재정자주도,KOSIS
2017,37,경상북도,0.0,0.6409999999999999,재정자주도,KOSIS
2017,38,경상남도,0.0,0.726,재정자주도,KOSIS
2017,38,경상남도,0.0,0.6629999999999999,재정자주도,KOSIS
2017,39,제주특별자치도,0.0,0.718,재정자주도,KOSIS
2017,39,제주특별자치도,0.0,0.659,재정자주도,KOSIS
2018,00,전국,0.534,0.0,재정자립도,KOSIS
2018,00,전국,0.46799999999999997,0.0,재정자립도,KOSIS
2018,11,서울특별시,0.843,0.0,재정자립도,KOSIS
2018,11,서울특별시,0.792,0.0,재정자립도,KOSIS
2018,21,부산광역시,0.5870000000000001,0.0,재정자립도,KOSIS
2018,21,부산광역시,0.523,0.0,재정자립도,KOSIS
2018,22,대구광역시,0.542,0.0,재정자립도,KOSIS
2018,22,대구광역시,0.47600000000000003,0.0,재정자립도,KOSIS
2018,23,인천광역시,0.67,0.0,재정자립도,KOSIS
2018,23,인천광역시,0.603,0.0,재정자립도,KOSIS
2018,24,광주광역시,0.49,0.0,재정자립도,KOSIS
2018,24,광주광역시,0.43799999999999994,0.0,재정자립도,KOSIS
2018,25,대전광역시,0.544,0.0,재정자립도,KOSIS
2018,25,대전광역시,0.47100000000000003,0.0,재정자립도,KOSIS
2018,26,울산광역시,0.66,0.0,재정자립도,KOSIS
2018,26,울산광역시,0.599,0.0,재정자립도,KOSIS
2018,29,세종특별자치시,0.6920000000000001,0.0,재정자립도,KOSIS
2018,29,세종특별자치시,0.5710000000000001,0.0,재정자립도,KOSIS
2018,31,경기도,0.6990000000000001,0.0,재정자립도,KOSIS
2018,31,경기도,0.619,0.0,재정자립도,KOSIS
2018,32,강원도,0.287,0.0,재정자립도,KOSIS
2018,32,강원도,0.235,0.0,재정자립도,KOSIS
2018,33,충청북도,0.374,0.0,재정자립도,KOSIS
2018,33,충청북도,0.29600000000000004,0.0,재정자립도,KOSIS
2018,34,충청남도,0.389,0.0,재정자립도,KOSIS
2018,34,충청남도,0.345,0.0,재정자립도,KOSIS
2018,35,전라북도,0.27899999999999997,0.0,재정자립도,KOSIS
2018,35,전라북도,0.215,0.0,재정자립도,KOSIS
2018,36,전라남도,0.264,0.0,재정자립도,KOSIS
2018,36,전라남도,0.198,0.0,재정자립도,KOSIS
2018,37,경상북도,0.33299999999999996,0.0,재정자립도,KOSIS
2018,37,경상북도,0.262,0.0,재정자립도,KOSIS
2018,38,경상남도,0.447,0.0,재정자립도,KOSIS
2018,38,경상남도,0.377,0.0,재정자립도,KOSIS
2018,39,제주특별자치도,0.425,0.0,재정자립도,KOSIS
2018,39,제주특별자치도,0.345,0.0,재정자립도,KOSIS
2018,00,전국,0.0,0.753,재정자주도,KOSIS
2018,00,전국,0.0,0.687,재정자주도,KOSIS
2018,11,서울특별시,0.0,0.855,재정자주도,KOSIS
2018,11,서울특별시,0.0,0.804,재정자주도,KOSIS
2018,21,부산광역시,0.0,0.6829999999999999,재정자주도,KOSIS
2018,21,부산광역시,0.0,0.619,재정자주도,KOSIS
2018,22,대구광역시,0.0,0.706,재정자주도,KOSIS
2018,22,대구광역시,0.0,0.64,재정자주도,KOSIS
2018,23,인천광역시,0.0,0.772,재정자주도,KOSIS
2018,23,인천광역시,0.0,0.706,재정자주도,KOSIS
2018,24,광주광역시,0.0,0.688,재정자주도,KOSIS
2018,24,광주광역시,0.0,0.636,재정자주도,KOSIS
2018,25,대전광역시,0.0,0.73,재정자주도,KOSIS
2018,25,대전광역시,0.0,0.6559999999999999,재정자주도,KOSIS
2018,26,울산광역시,0.0,0.76,재정자주도,KOSIS
2018,26,울산광역시,0.0,0.7,재정자주도,KOSIS
2018,29,세종특별자치시,0.0,0.7290000000000001,재정자주도,KOSIS
2018,29,세종특별자치시,0.0,0.608,재정자주도,KOSIS
2018,31,경기도,0.0,0.7879999999999999,재정자주도,KOSIS
2018,31,경기도,0.0,0.708,재정자주도,KOSIS
2018,32,강원도,0.0,0.762,재정자주도,KOSIS
2018,32,강원도,0.0,0.711,재정자주도,KOSIS
2018,33,충청북도,0.0,0.7340000000000001,재정자주도,KOSIS
2018,33,충청북도,0.0,0.6559999999999999,재정자주도,KOSIS
2018,34,충청남도,0.0,0.723,재정자주도,KOSIS
2018,34,충청남도,0.0,0.6779999999999999,재정자주도,KOSIS
2018,35,전라북도,0.0,0.6920000000000001,재정자주도,KOSIS
2018,35,전라북도,0.0,0.628,재정자주도,KOSIS
2018,36,전라남도,0.0,0.6779999999999999,재정자주도,KOSIS
2018,36,전라남도,0.0,0.612,재정자주도,KOSIS
2018,37,경상북도,0.0,0.723,재정자주도,KOSIS
2018,37,경상북도,0.0,0.652,재정자주도,KOSIS
2018,38,경상남도,0.0,0.7340000000000001,재정자주도,KOSIS
2018,38,경상남도,0.0,0.664,재정자주도,KOSIS
2018,39,제주특별자치도,0.0,0.748,재정자주도,KOSIS
2018,39,제주특별자치도,0.0,0.669,재정자주도,KOSIS
2019,00,전국,0.514,0.0,재정자립도,KOSIS
2019,00,전국,0.449,0.0,재정자립도,KOSIS
2019,11,서울특별시,0.8220000000000001,0.0,재정자립도,KOSIS
2019,11,서울특별시,0.765,0.0,재정자립도,KOSIS
2019,21,부산광역시,0.5670000000000001,0.0,재정자립도,KOSIS
2019,21,부산광역시,0.5,0.0,재정자립도,KOSIS
2019,22,대구광역시,0.516,0.0,재정자립도,KOSIS
2019,22,대구광역시,0.45899999999999996,0.0,재정자립도,KOSIS
2019,23,인천광역시,0.6459999999999999,0.0,재정자립도,KOSIS
2019,23,인천광역시,0.5770000000000001,0.0,재정자립도,KOSIS
2019,24,광주광역시,0.46799999999999997,0.0,재정자립도,KOSIS
2019,24,광주광역시,0.408,0.0,재정자립도,KOSIS
2019,25,대전광역시,0.48200000000000004,0.0,재정자립도,KOSIS
2019,25,대전광역시,0.439,0.0,재정자립도,KOSIS
2019,26,울산광역시,0.597,0.0,재정자립도,KOSIS
2019,26,울산광역시,0.537,0.0,재정자립도,KOSIS
2019,29,세종특별자치시,0.727,0.0,재정자립도,KOSIS
2019,29,세종특별자치시,0.621,0.0,재정자립도,KOSIS
2019,31,경기도,0.684,0.0,재정자립도,KOSIS
2019,31,경기도,0.605,0.0,재정자립도,KOSIS
2019,32,강원도,0.28600000000000003,0.0,재정자립도,KOSIS
2019,32,강원도,0.235,0.0,재정자립도,KOSIS
2019,33,충청북도,0.359,0.0,재정자립도,KOSIS
2019,33,충청북도,0.287,0.0,재정자립도,KOSIS
2019,34,충청남도,0.37799999999999995,0.0,재정자립도,KOSIS
2019,34,충청남도,0.33,0.0,재정자립도,KOSIS
2019,35,전라북도,0.265,0.0,재정자립도,KOSIS
2019,35,전라북도,0.204,0.0,재정자립도,KOSIS
2019,36,전라남도,0.257,0.0,재정자립도,KOSIS
2019,36,전라남도,0.191,0.0,재정자립도,KOSIS
2019,37,경상북도,0.319,0.0,재정자립도,KOSIS
2019,37,경상북도,0.249,0.0,재정자립도,KOSIS
2019,38,경상남도,0.405,0.0,재정자립도,KOSIS
2019,38,경상남도,0.33399999999999996,0.0,재정자립도,KOSIS
2019,39,제주특별자치도,0.365,0.0,재정자립도,KOSIS
2019,39,제주특별자치도,0.33,0.0,재정자립도,KOSIS
2019,00,전국,0.0,0.742,재정자주도,KOSIS
2019,00,전국,0.0,0.6779999999999999,재정자주도,KOSIS
2019,11,서울특별시,0.0,0.8370000000000001,재정자주도,KOSIS
2019,11,서울특별시,0.0,0.78,재정자주도,KOSIS
2019,21,부산광역시,0.0,0.68,재정자주도,KOSIS
2019,21,부산광역시,0.0,0.614,재정자주도,KOSIS
2019,22,대구광역시,0.0,0.6890000000000001,재정자주도,KOSIS
2019,22,대구광역시,0.0,0.632,재정자주도,KOSIS
2019,23,인천광역시,0.0,0.7559999999999999,재정자주도,KOSIS
2019,23,인천광역시,0.0,0.687,재정자주도,KOSIS
2019,24,광주광역시,0.0,0.6890000000000001,재정자주도,KOSIS
2019,24,광주광역시,0.0,0.628,재정자주도,KOSIS
2019,25,대전광역시,0.0,0.71,재정자주도,KOSIS
2019,25,대전광역시,0.0,0.6659999999999999,재정자주도,KOSIS
2019,26,울산광역시,0.0,0.7440000000000001,재정자주도,KOSIS
2019,26,울산광역시,0.0,0.6829999999999999,재정자주도,KOSIS
2019,29,세종특별자치시,0.0,0.764,재정자주도,KOSIS
2019,29,세종특별자치시,0.0,0.6579999999999999,재정자주도,KOSIS
2019,31,경기도,0.0,0.773,재정자주도,KOSIS
2019,31,경기도,0.0,0.6940000000000001,재정자주도,KOSIS
2019,32,강원도,0.0,0.759,재정자주도,KOSIS
2019,32,강원도,0.0,0.708,재정자주도,KOSIS
2019,33,충청북도,0.0,0.728,재정자주도,KOSIS
2019,33,충청북도,0.0,0.6559999999999999,재정자주도,KOSIS
2019,34,충청남도,0.0,0.721,재정자주도,KOSIS
2019,34,충청남도,0.0,0.6729999999999999,재정자주도,KOSIS
2019,35,전라북도,0.0,0.6920000000000001,재정자주도,KOSIS
2019,35,전라북도,0.0,0.631,재정자주도,KOSIS
2019,36,전라남도,0.0,0.682,재정자주도,KOSIS
2019,36,전라남도,0.0,0.616,재정자주도,KOSIS
2019,37,경상북도,0.0,0.7190000000000001,재정자주도,KOSIS
2019,37,경상북도,0.0,0.649,재정자주도,KOSIS
2019,38,경상남도,0.0,0.715,재정자주도,KOSIS
2019,38,경상남도,0.0,0.644,재정자주도,KOSIS
2019,39,제주특별자치도,0.0,0.7090000000000001,재정자주도,KOSIS
2019,39,제주특별자치도,0.0,0.674,재정자주도,KOSIS
2020,00,전국,0.504,0.0,재정자립도,KOSIS
2020,00,전국,0.452,0.0,재정자립도,KOSIS
2020,11,서울특별시,0.8140000000000001,0.0,재정자립도,KOSIS
2020,11,서울특별시,0.7609999999999999,0.0,재정자립도,KOSIS
2020,21,부산광역시,0.5479999999999999,0.0,재정자립도,KOSIS
2020,21,부산광역시,0.49200000000000005,0.0,재정자립도,KOSIS
2020,22,대구광역시,0.505,0.0,재정자립도,KOSIS
2020,22,대구광역시,0.45399999999999996,0.0,재정자립도,KOSIS
2020,23,인천광역시,0.598,0.0,재정자립도,KOSIS
2020,23,인천광역시,0.54,0.0,재정자립도,KOSIS
2020,24,광주광역시,0.45299999999999996,0.0,재정자립도,KOSIS
2020,24,광주광역시,0.41100000000000003,0.0,재정자립도,KOSIS
2020,25,대전광역시,0.46,0.0,재정자립도,KOSIS
2020,25,대전광역시,0.414,0.0,재정자립도,KOSIS
2020,26,울산광역시,0.562,0.0,재정자립도,KOSIS
2020,26,울산광역시,0.516,0.0,재정자립도,KOSIS
2020,29,세종특별자치시,0.648,0.0,재정자립도,KOSIS
2020,29,세종특별자치시,0.593,0.0,재정자립도,KOSIS
2020,31,경기도,0.648,0.0,재정자립도,KOSIS
2020,31,경기도,0.586,0.0,재정자립도,KOSIS
2020,32,강원도,0.28800000000000003,0.0,재정자립도,KOSIS
2020,32,강원도,0.258,0.0,재정자립도,KOSIS
2020,33,충청북도,0.348,0.0,재정자립도,KOSIS
2020,33,충청북도,0.301,0.0,재정자립도,KOSIS
2020,34,충청남도,0.38299999999999995,0.0,재정자립도,KOSIS
2020,34,충청남도,0.344,0.0,재정자립도,KOSIS
2020,35,전라북도,0.301,0.0,재정자립도,KOSIS
2020,35,전라북도,0.249,0.0,재정자립도,KOSIS
2020,36,전라남도,0.281,0.0,재정자립도,KOSIS
2020,36,전라남도,0.233,0.0,재정자립도,KOSIS
2020,37,경상북도,0.321,0.0,재정자립도,KOSIS
2020,37,경상북도,0.271,0.0,재정자립도,KOSIS
2020,38,경상남도,0.4,0.0,재정자립도,KOSIS
2020,38,경상남도,0.34299999999999997,0.0,재정자립도,KOSIS
2020,39,제주특별자치도,0.401,0.0,재정자립도,KOSIS
2020,39,제주특별자치도,0.32899999999999996,0.0,재정자립도,KOSIS
2020,00,전국,0.0,0.7390000000000001,재정자주도,KOSIS
2020,00,전국,0.0,0.687,재정자주도,KOSIS
2020,11,서울특별시,0.0,0.831,재정자주도,KOSIS
2020,11,서울특별시,0.0,0.778,재정자주도,KOSIS
2020,21,부산광역시,0.0,0.6659999999999999,재정자주도,KOSIS
2020,21,부산광역시,0.0,0.61,재정자주도,KOSIS
2020,22,대구광역시,0.0,0.665,재정자주도,KOSIS
2020,22,대구광역시,0.0,0.615,재정자주도,KOSIS
2020,23,인천광역시,0.0,0.721,재정자주도,KOSIS
2020,23,인천광역시,0.0,0.6629999999999999,재정자주도,KOSIS
2020,24,광주광역시,0.0,0.6659999999999999,재정자주도,KOSIS
2020,24,광주광역시,0.0,0.624,재정자주도,KOSIS
2020,25,대전광역시,0.0,0.677,재정자주도,KOSIS
2020,25,대전광역시,0.0,0.631,재정자주도,KOSIS
2020,26,울산광역시,0.0,0.722,재정자주도,KOSIS
2020,26,울산광역시,0.0,0.675,재정자주도,KOSIS
2020,29,세종특별자치시,0.0,0.708,재정자주도,KOSIS
2020,29,세종특별자치시,0.0,0.652,재정자주도,KOSIS
2020,31,경기도,0.0,0.755,재정자주도,KOSIS
2020,31,경기도,0.0,0.693,재정자주도,KOSIS
2020,32,강원도,0.0,0.7609999999999999,재정자주도,KOSIS
2020,32,강원도,0.0,0.731,재정자주도,KOSIS
2020,33,충청북도,0.0,0.735,재정자주도,KOSIS
2020,33,충청북도,0.0,0.688,재정자주도,KOSIS
2020,34,충청남도,0.0,0.737,재정자주도,KOSIS
2020,34,충청남도,0.0,0.698,재정자주도,KOSIS
2020,35,전라북도,0.0,0.718,재정자주도,KOSIS
2020,35,전라북도,0.0,0.6659999999999999,재정자주도,KOSIS
2020,36,전라남도,0.0,0.716,재정자주도,KOSIS
2020,36,전라남도,0.0,0.667,재정자주도,KOSIS
2020,37,경상북도,0.0,0.7390000000000001,재정자주도,KOSIS
2020,37,경상북도,0.0,0.6890000000000001,재정자주도,KOSIS
2020,38,경상남도,0.0,0.7140000000000001,재정자주도,KOSIS
2020,38,경상남도,0.0,0.657,재정자주도,KOSIS
2020,39,제주특별자치도,0.0,0.703,재정자주도,KOSIS
2020,39,제주특별자치도,0.0,0.631,재정자주도,KOSIS
2021,00,전국,0.48700000000000004,0.0,재정자립도,KOSIS
2021,00,전국,0.436,0.0,재정자립도,KOSIS
2021,11,서울특별시,0.8059999999999999,0.0,재정자립도,KOSIS
2021,11,서울특별시,0.7559999999999999,0.0,재정자립도,KOSIS
2021,21,부산광역시,0.498,0.0,재정자립도,KOSIS
